Quel chroniqueur TV se plaint sans cesse de la malbouffe ? | Jean-Pierre Coffe
Où est située la région «Le Bassin Rouge» ? | En Chine
L'ouzo est une liqueur parfumée à ? | L’anis
Quel est le jour de l'Armistice de la guerre de 14-18 ? | Le 11 novembre
Qui a domestiqué le dindon en premier ? | Les Indiens
Combien y a-t-il d'atouts dans un jeu de tarots ? | 22
A combien d'exemplaire s'est vendu «Thriller» ? ( Millions) | 40
Quel est le pays d'origine du curling? | L'Ecosse
Quel est le symbole chimique de l'azote ? | N
La «Mazurka» est une danse polonaise à temps | 3
Le rugby a été inventé dans la ville de Rugby en ? (Pays) | Angleterre
De quelle couleur sont les fleurs du «forsythia» ? | Jaune
Aux échecs, qui porte la couronne ? | Le roi
Laquelle de ces disciplines ne fait pas partie du biathlon ? (Le tir, Le ski de fond, La natation) | La natation
Combien y a-t-il eu d'aurores boréales en 1957 ? | 203
Combien font Waterloo moins Marignan ? | 300
Depuis quelle année la gymnastique féminine est-elle un sport olympique ? | 1936
Quel est le peuple qui mange le plus de chocolat ? | Les Suisses
Comment appelle-t-on un cours d'eau temporaire dans le désert ? | Un oued
Quelle est l'origine du mot algèbre ? | Arabe
Quel port européen a le plus gros trafic mondial ? | Rotterdam
En quelle année s'est déroulé le 1er tour de France cycliste ? | 1903
Qu'est-ce que Apis ne désigne pas ? (Une lettre Grecque, Taureau sacré des Egyptiens, Abeille latine) | Une lettre Grecque
Près de quelle ville se trouve le plus grand dolmen de France ? | Saumur
Quel était le prénom de Rimbaud | Arthur
Dans quelle ville se trouve la plus grande cathédrale en France ? | Amiens
Quel est le plus petit Etat d'Amérique du Sud ? | L'Uruguay
Quel sport de haut niveau pratiquait Jules Ladoumègue ? | L'athlétisme
Le réseau vasculaire humain est de Km ? | 100 000
Combien de doigts ont les chevaux à chaque patte ? | 1
Quelle est la superficie du bassin parisien ? ( % de la France) | 25
De combien de sons est composé le dodécaphonisme ? | 12
Qu'est-ce que la magnitude (Le fait de pardonner, La mesure de l'éclat des astres, Un terme avionique) | La mesure de l'éclat des astres
Quel est le régime alimentaire du Varan, reptile saurien | Carnivore
Quel était le tonnage du «Queen Elisabeth I» ? ( tonneaux) | 63 675
Quel pays a remporté le tournoi des 5 nations en 1972 ? | Aucun
Combien de temps dure le mandat présidentiel aux Etats-Unis? | 4 ans
Combien y a t-il d'équinoxes dans une année ? | 2
Où se jette le fleuve la Canche ? | Dans la Manche
Comment appelle t-on un groupe de gerbes dans un pré ? | Moyette
La plaque d'immatriculation existe en France depuis quelle année ? | 1893
Quel est l'emblème de l'équipe argentine de rugby ? | Un puma
Depuis quand l'horloge parlante existe-t-elle en France ? | 1933
Combien y a-t-il de groupes ethniques en U.R.S.S. ? (Environ) | 110
De quel pays, Nouakchott est-elle la capitale ? | La Mauritanie
Quelle est la couleur de la boîte noire des avions ? | Orange
Qui a succédé à Jean XXIII ? | Paul VI
Comment le Brésil a-t-il fêté le 1 000ème but de Pelé ? | Par un timbre
Quel était le surnom de l'athlète Wilma Rudolph | Gazelle noire
La membrane joignant les doigts du palmipède s'appelle : | La palmure
Combien de fois Hinault a remporté le Tour de France ? | 5
Dans quel sport peut-on gagner la «Coupe Stanley» ? | En hockey sur glace
Quelle île est au centre des Cyclades ? | Délos
Qu'est-ce qu'une «mule jenny» ? | Un métier à filer le coton
Le mot «golf» tire son origine d'un mot hollandais signifiant ? | crosse
A quel endroit LOUIS XVI a-t-il été arrêté ? | A Varennes
A quel endroit LOUIS XV a-t-il été arrêté ? | Nulle part
Qui inventa les «pralines» ? | Mr de Plessis-Praslin
Quel est le synonyme littéraire du mot «matelot» ? | Nautonier
Que tient dans ses mains l'aurige de Delphes ? | Des rênes
De quel pays l'Afrikaans est la langue officielle ? | L'Afrique du Sud
Quelle plante est l'emblème de l'Irlande ? | Le trèfle
Un codicille est un acte relatif à | Un testament
Le grand barrage d'Assouan sur le Nil a été inauguré en quelle année ? | 1961
Qu'est-ce que pilote un «aéronaute» ? | Une montgolfière
Combien peut contenir d'eau une cuillère à soupe? ( Grammes) | 20
Dans quelle île est née Joséphine de Beauharnais | La Martinique
Que signifie le verbe «tintinnabuler» | Tinter
Quel était le prénom d'Hergé ? | Georges
Que compte l'odomètre ? | Les pas
Combien pèse une meule de gruyère emmenthal ? (Environ kg) | 85
Quand un supermarché devient-il un hypermarché ? (Au-delà de m²) | 2 500
Combien y a-t-il de périodes dans un match de polo ? | 6
Qu'est le fruit de l'aréquier dont on tire le cachou ? | Une noix
Quelle est l'altitude en mètres du lac Titicaca ? | 3 800
Quelle est la longueur du tunnel routier du Mont-blanc ? ( Km) | 11
Quel était le surnom du boxeur Marvin Hagler ? | The marvellous
Quelle est la profondeur du lac Baïkal ? ( m) | 1 741
Quel est le pays origine du golf ? | Ecosse
Depuis quelle année l'Irak et l'Iran s'affrontent-ils ? | 1980
Que signifie Bouddha en sanscrit ? | Eveillé
Dans quelle ville fut construit le 1er métro ? | Londres
Comment s'appelle l'usine où l'on traite le riz ? | Rizerie
Où est parlée la langue vernaculaire ? | Dans une communauté restreinte
Quel sport s'appelait à l'origine la «savate» ? | La boxe française
Qui fut assassiné le 4 avril 1968 ? | Martin Luther King
Par quoi est provoquée la maladie bleue ? | Une malformation cardiaque
Quel a été le 1er satellite américain sur orbite ? | Explorer 1
Le premier parc national de la Vanoise s'étend sur hectares | 53 000
Le premier feu tricolore à Paris date de quelle année ? | 1922
Dans quelle ville d'Italie se fabrique le gorgonzola ? | Gorgonzola
La célèbre course automobile d'Indianapolis fait miles | 500
Qu'est-ce que la factorielle de 3 ? | 6
Combien de fenêtres possède la tour Montparnasse ? | 7 200
De qui est l'opéra comique les «Contes d'Hoffmann» ? | Offenbach
Où se situe le Cap Blanc ? (Maroc, Mauritanie) | Maroc ET Mauritanie
Lequel de ces pins n'existe pas ? (Pignon, parasol, royal) | Royal
La puce peut faire des bonds de cm de large | 35
La puce peut faire des bonds de cm de haut | 35
Qu'est-ce qu'une évaporite ? (Une résultant d'une évaporation ?) | Formation sédimentaire
Combien y a-t-il eu d'attentats politiques en 1982 en France | 18 189
Qu'est-ce qu'un bichon | Un chien
Près de quoi trouve t-on des lapilli ? | Volcans
Quelle est la couleur du bonnet phrygien ? | Rouge
Quel est le diamètre d'un 33 tours ? ( cm) | 30
Qu'est-ce que la larme-de-Job ? | Le fruit d'une plante
Combien de faces un dé comprend-il ? | 6
Quelle couleur est formée de bleu et de jaune ? | Le vert
Quelle couleur est formée de bleu et de rouge ? | Le violet
Le swahili est la langue officielle du : | Kenya
Combien de personnes constituent le Sénat français en 1987 ? | 305
Qu'est-ce que la diaphorèse ? (Une abondante) | Transpiration
Qui instaura l'Ordre de la Toison d'Or ? | Philippe III
Combien d'anneaux ornent le drapeau olympique ? | 5
Qui était la mère de Louis XIII ? | Marie de Médicis
Quelle est la longueur standard d'une station de R.E.R. ? ( m) | 225
Quelle distance parcoure un chauffeur de taxi ? ( Km par an en moyenne) | 42 000
Combien de saints peut-on fêter dans le métro parisien ? | 19
De quel animal le levron est-il le petit ? | Du lévrier
Qu'est-ce que le verboquet ? | Un cordage
Avec quoi pratique t-on le Kendo ? | Avec un bâton
Quelle était la nationalité de Mazarin ? | Italienne
Que trouve t-on dans une cartothèque ? | Des cartes de géographie
Avec quoi fabrique t-on le tapioca ? | Avec du manioc
Quel est l'animal préféré de la chanteuse Barbara ? | L'aigle noir
Quelle est la couleur des vapeurs d'iode ? | Violette
Dans quel sport peut-on effectuer un «pull over» ? | Au trampoline
Le kangourou est-il : (Macropode, Bipode, Tripode) | Macropode
Le 974 est le numéro de quel département français ? | La Réunion
De qui Saint Médard est-il le patron ? | Des agriculteurs
Que mesure l'échelle de Beaufort ? | La force du vent
Depuis quelle année une femme peut-elle devenir officier en France ? | 1973
Quel pourcentage du poids d'un artichaut est comestible ? | 36
Qu'est-ce qu'un sobriquet ? (Un surnom donné par ) | Dérision
Quel est le nom de la plus longue rue de Paris ? | Vaugirard
Qu'est-ce qui a donné son nom à la couleur indigo ? | L'indigotier
Combien d'étoiles avait le Général de Gaulle ? | 2
Dans quel océan est situé St Pierre et Miquelon ? | Atlantique
Combien d'étamines a une fleur monandre ? | 1
Quel était le surnom de Philippe IV de France ? | Le Bel
Quelle ville bretonne est réputée pour ses galettes ? | Pont-aven
Un «jaguapard» est le croisement d'un jaguar et d'un | léopard
Qui imposa l'utilisation des poubelles municipales ? | Un préfet
En kayak, faire un tour sous l'eau s'appelle ? | Un escamotage
Quelle est la religion des maronites du Liban | Catholique
En quelle année furent frappés les premiers dollars ? | 1794
Combien y a-t-il de noix dans un kilo ? | 200
Quel était le surnom du nageur Michael Cross ? | L'albatros
Quel était, au XVIéme siècle, le nom de la Colombie ? | Nouvelle-Grenade
Dans quel pays est le Cap Finisterre ? | En Espagne
Combien le corps humain comporte t-il d'os en moyenne ? | 208
En quelle année a été publié le 1er livre de poche ? | En 1939
Dans quel pays a été publié le 1er livre de poche ? | Aux Etats-Unis
De quelle année date la IIe République ? | De 1848
Quelle est la langue officielle de la Finlande ? | Le Finnois
Dans quel pays la Garonne prend t-elle sa source ? | En Espagne
Où vivent les insectes lignicoles ? | Dans le bois des arbres
Qu'est-ce que le mah-jong pour les chinois ? | Un jeu de domino
Où est situé l'aéroport de La Guardia | New York
Distance maximale des compétitions de cyclo-cross en Km | 24
En quelle année fut inventé le football américain ? | En 1872
Qu'annoncent les panneaux routiers ronds et rouges ? | Une interdiction
Qui a inventé la biscotte ? | Heudebert
Qu'élève un héliciculteur ? | Des escargots
Qu'est-ce qu'un vassiveau (Un de moins de deux ans) | agneau
Largeur de la planche d'appel au saut en longueur (en cm) | 20
N° de l'article du Code Pénal sur les billets de banque Français | 139
Combien y a-t-il de département en Alsace ? | 2
Dans quel sport peut-on gagner en «double scull» ? | En aviron
La «Guiness» est une bière d'origine | Anglaise
Où fut inventée la caisse enregistreuse ? | Aux Etats-Unis
Quel est le poids moyen de l'oiseau-mouche ? ( Grammes) | 2
Combien d'ex-aequo aux Tournoi des 5 Nations en 1973 ? | 5
Le Mbini est une province de quel pays ? | Guinée Equatoriale
Qui est l'inventeur du diesel ? | Rudolf Diesel
En quelle année fut créé le rallye de Monte-Carlo ? | 1911
Quelle surface couvre le stade de Montréal ? ( Hectares) | 60
Quel est le continent le plus peuplé ? | L'Asie
Quelle est la couleur de l'ébène ? | Noire
Combien de degrés couvre l'échelle d'un sextant ? | 60
Qu'est-ce que le dragon de Komodo ? | Un varan
Quel est le nom usuel du lac de Génésareth ? (Le lac de en Israël) | Tibériade
Autrefois en France, quelle torture infligeait-on aux faux-monnayeurs | Bouillis vifs
Quelle est la couleur du A dans «Les Voyelles» de Rimbaud ? | Noire
Qu'est-ce que l'arnica ? | Une plante médicinale
Quelle est la région Française la plus étendue ? | Le Midi-Pyrénées
Que signifie «Adouber» pour un chevalier ? | Remettre son armure
Qu'est-ce que l'isard ? | Le chamois des Pyrénées
Un objet plus léger que l'air s'appelle ? | Un aérostat
Un objet plus lourd que l'air s'appelle ? | Un aérodyne
Dans quel pays circule le transandin ? | Au Pérou
Combien de joueurs comporte une équipe de volley-ball ? | 6
Quelle est la couleur de l'écarlate ? | Rouge
Nombre d'étoiles minimum pour un général ? | 2
Que désigne la teinte «pelure d'oignon» ? | Un vin rouge
La superficie du plancher de l'Opéra de la Bastille est de m² | 150 000
En quelle année a eu lieu la 1ere Coupe Davis ? | En 1900
Pourcentage de forêts sur le territoire finlandais : | 65
Combien y a-t-il de mois de 31 jours dans une année ? | 7
Avec quel pays la Suisse a-t-elle la plus longue frontière ? | La France
Quel membre de sa famille entraîne le champion de ski nautique Patrice Martin ? | Son père
Combien d'années dura la guerre de Cent Ans ? | 125
Une femme qui fait du virilisme primaire est une ... ? | Femme à barbe
Quel animal porte le nom de «cheval du fleuve» ? | L'hippopotame
Quel est le 1er producteur de feuilles de tabac ? | La Chine
Quelle forme a la croix de Saint-André ? | En X
Où dresse t-on un abat-voix ? | Dans une église
Où se situent les «quarantièmes rugissants» ? | Dans l'océan atlantique
Qu'est-ce qu'un béga ? (En 3800 avant J.C.) | Une mesure de poids
Le nombre de 10 élevé à la puissance d'un gogol s'appelle ? | Un gogolpex
Quelle langue est la plus parlée en Suisse ? | L'Allemand
Quel jour se mange «la poule au pot» ? | Dimanche
Combien de fois Bjorn Borg gagna t-il Wimbledon ? | 5
Que signifie «LVI» en chiffres romains ? | 54
Que mange un apivore ? | Des abeilles
Laquelle est une vinaigrette ? (Ravigote, Béarnaise, Lyonnaise) | Ravigote
Quelle est la couleur de l'hélianthine en milieu acide ? | Rouge
Quelle est la couleur de l'hélianthine en milieu basique ? | Noire
Quel est l'autre nom de l'écouvillon ? | Le goupillon
De quelle année datent les premiers parcmètres ? | De 1935
Où ont été installés les premiers parcmètres ? | Oklahoma City
Que signifie le mot suisse «écolage» ? | Payer les frais de scolarité
Quelle est la longueur des buts au handball en mètres ? | 3
Comment s'écrit 500 en chiffre romains ? | D
Quel fruit le père Clément a t il créé en 1900 ? | La clémentine
Combien y a-t-il de morceaux de sucre dans 1 kg ? | Cela dépend du poids des morceaux...
Quand ne faut-il pas chercher midi ? | A 14 heures
Quel est le surnom de l'équipe de football de Niort ? | Les Chamois
Laquelle n'est pas une variété de pommes de terre ? (La Hollande, La Vitelotte, La Rouergue) | La Rouergue
D'où provient le tanin ? | De l'écorce du chêne
Où trouve t-on des températures de 300 à 400 millions de °C? | Dans les bombes à fusion thermonucléaire
Quelle est la superficie de la terre ? ( Millions de Km²) | 510
Un flocon ne peut être ? (De neige, D’avoine, D’amour) | D'amour
